,rindex,nif,produtos_all,produtos,grupos,total
3963,3963,14385775,"[147, 147, 95, 90, 87, 106, 80, 53, 37, 19, 46, 40, 158, 157, 18, 155, 39, 38, 133, 125, 121, 148, 110, 154, 76, 103, 150]","[147, 95, 90, 87, 106, 80, 53, 37, 19, 46, 40, 158, 157, 18, 155, 39, 38, 133, 125, 121, 148, 110, 154, 76, 103, 150]","[18, 11, 10, 13, 9, 5, 3, 23, 17, 16, 15, 19, 8, 12, 20]",52.9
3964,3964,11860898,"[147, 94, 101, 98, 80, 67, 34, 32, 25, 9, 19, 121, 8, 163, 161, 157, 155, 73, 5, 16, 15, 1, 129, 148, 84, 81, 154]","[147, 94, 101, 98, 80, 67, 34, 32, 25, 9, 19, 121, 8, 163, 161, 157, 155, 73, 5, 16, 15, 1, 129, 148, 84, 81, 154]","[18, 11, 12, 9, 6, 4, 3, 2, 15, 23, 8, 1, 16, 19]",57.7
3965,3965,15226548,"[134, 100, 96, 95, 94, 88, 97, 98, 80, 34, 12, 163, 64, 79, 133, 128, 139, 14, 161, 157, 49, 87, 83, 81, 147, 107, 39, 156, 154]","[134, 100, 96, 95, 94, 88, 97, 98, 80, 34, 12, 163, 64, 79, 133, 128, 139, 14, 161, 157, 49, 87, 83, 81, 147, 107, 39, 156, 154]","[17, 12, 11, 10, 9, 4, 2, 23, 6, 16, 5, 18, 14]",119.9
3966,3966,13334035,"[147, 134, 119, 115, 113, 97, 80, 67, 149, 65, 35, 95, 94, 84, 82, 99, 133, 4, 150, 48, 42, 39, 75, 59, 73, 56, 55, 128, 16, 112]","[147, 134, 119, 115, 113, 97, 80, 67, 149, 65, 35, 95, 94, 84, 82, 99, 133, 4, 150, 48, 42, 39, 75, 59, 73, 56, 55, 128, 16, 112]","[18, 17, 15, 11, 9, 6, 19, 4, 12, 1, 20, 5, 8, 16, 3]",78.0
3967,3967,14750120,"[147, 102, 97, 80, 67, 52, 48, 45, 40, 38, 134, 116, 163, 25, 16, 91, 148, 115, 113, 127, 147, 143, 18, 54, 157, 150]","[147, 102, 97, 80, 67, 52, 48, 45, 40, 38, 134, 116, 163, 25, 16, 91, 148, 115, 113, 127, 143, 18, 54, 157, 150]","[18, 12, 11, 9, 6, 5, 17, 15, 23, 3, 19, 16, 20]",60.0
3968,3968,14269967,"[147, 134, 101, 102, 97, 98, 80, 65, 37, 33, 29, 104, 95, 94, 93, 19, 47, 43, 159, 156, 131, 130, 155, 18, 4, 17, 16, 64, 60, 91, 90, 154, 96, 38, 84]","[147, 134, 101, 102, 97, 98, 80, 65, 37, 33, 29, 104, 95, 94, 93, 19, 47, 43, 159, 156, 131, 130, 155, 18, 4, 17, 16, 64, 60, 91, 90, 154, 96, 38, 84]","[18, 17, 12, 11, 9, 6, 5, 4, 3, 23, 16, 1]",82.5
3969,3969,16205793,"[147, 137, 80, 67, 52, 35, 34, 32, 41, 40, 133, 132, 130, 26, 36, 148, 95, 93, 63, 79, 60, 71, 163, 162, 161, 158, 84, 19, 4, 154, 17, 83, 151]","[147, 137, 80, 67, 52, 35, 34, 32, 41, 40, 133, 132, 130, 26, 36, 148, 95, 93, 63, 79, 60, 71, 163, 162, 161, 158, 84, 19, 4, 154, 17, 83, 151]","[18, 17, 9, 6, 5, 4, 16, 3, 19, 11, 7, 23, 1, 20]",113.0
3970,3970,17037736,"[147, 160, 101, 80, 67, 65, 37, 7, 18, 4, 48, 42, 41, 39, 95, 88, 87, 84, 99, 81, 130, 125, 149, 62, 70, 1, 36]","[147, 160, 101, 80, 67, 65, 37, 7, 18, 4, 48, 42, 41, 39, 95, 88, 87, 84, 99, 81, 130, 125, 149, 62, 70, 1, 36]","[18, 23, 12, 9, 6, 5, 2, 3, 1, 11, 10, 16, 19, 7, 4]",53.4
3971,3971,12666675,"[142, 137, 122, 106, 97, 80, 67, 65, 76, 159, 87, 85, 84, 99, 81, 37, 8, 19, 18, 15, 36, 148, 103, 60, 59, 57, 131, 149, 32]","[142, 137, 122, 106, 97, 80, 67, 65, 76, 159, 87, 85, 84, 99, 81, 37, 8, 19, 18, 15, 36, 148, 103, 60, 59, 57, 131, 149, 32]","[17, 15, 13, 11, 9, 6, 8, 23, 10, 12, 5, 2, 3, 4, 19, 16]",83.5
3972,3972,18080489,"[147, 137, 102, 98, 80, 19, 16, 2, 88, 99, 81, 68, 109, 49, 161, 157, 156, 151, 25, 16, 12, 139, 44, 43]","[147, 137, 102, 98, 80, 19, 16, 2, 88, 99, 81, 68, 109, 49, 161, 157, 156, 151, 25, 12, 139, 44, 43]","[18, 17, 12, 9, 3, 1, 10, 6, 15, 5, 23, 20, 2]",54.2
3973,3973,10450249,"[101, 97, 80, 67, 35, 34, 26, 88, 84, 64, 96, 50, 47, 45, 39, 56, 54, 19, 163, 157, 156, 128, 8, 18, 16, 15, 150, 139]","[101, 97, 80, 67, 35, 34, 26, 88, 84, 64, 96, 50, 47, 45, 39, 56, 54, 19, 163, 157, 156, 128, 8, 18, 16, 15, 150, 139]","[12, 11, 9, 6, 4, 3, 10, 5, 23, 16, 2, 20, 17]",61.5
3974,3974,17744286,"[147, 53, 37, 35, 30, 24, 93, 92, 48, 47, 161, 156, 154, 129, 128, 127, 125, 19, 18, 17, 123, 87, 85, 148, 3, 15, 81, 13, 150]","[147, 53, 37, 35, 30, 24, 93, 92, 48, 47, 161, 156, 154, 129, 128, 127, 125, 19, 18, 17, 123, 87, 85, 148, 3, 15, 81, 13, 150]","[18, 5, 4, 3, 11, 23, 16, 15, 10, 9, 19, 1, 2, 20]",64.7
3975,3975,14421038,"[147, 137, 97, 80, 67, 37, 35, 95, 89, 163, 136, 126, 86, 85, 34, 33, 26, 50, 49, 46, 45, 62, 42, 39, 24, 161, 156, 82, 18]","[147, 137, 97, 80, 67, 37, 35, 95, 89, 163, 136, 126, 86, 85, 34, 33, 26, 50, 49, 46, 45, 62, 42, 39, 24, 161, 156, 82, 18]","[18, 17, 11, 9, 6, 5, 4, 23, 16, 10, 3]",52.8
3976,3976,11596415,"[147, 80, 66, 53, 37, 49, 48, 43, 42, 35, 18, 128, 34, 25, 34, 36, 22, 163, 64, 61, 119, 109, 108, 88, 85, 69, 4, 1, 39, 127, 155, 154, 55, 151, 143]","[147, 80, 66, 53, 37, 49, 48, 43, 42, 35, 18, 128, 34, 25, 36, 22, 163, 64, 61, 119, 109, 108, 88, 85, 69, 4, 1, 39, 127, 155, 154, 55, 151, 143]","[18, 9, 6, 5, 4, 3, 16, 23, 15, 10, 7, 1, 20, 17]",93.0
3977,3977,10800388,"[147, 137, 122, 98, 80, 37, 5, 18, 3, 15, 47, 45, 41, 133, 131, 95, 60, 128, 162, 154, 84, 38, 34, 33, 32, 29, 36, 13, 151]","[147, 137, 122, 98, 80, 37, 5, 18, 3, 15, 47, 45, 41, 133, 131, 95, 60, 128, 162, 154, 84, 38, 34, 33, 32, 29, 36, 13, 151]","[18, 17, 15, 12, 9, 5, 1, 3, 16, 11, 6, 23, 4, 2, 20]",70.1
3978,3978,15997791,"[102, 80, 53, 85, 81, 37, 5, 64, 54, 29, 49, 96, 161, 159, 18, 117, 47, 42, 25, 149, 41, 156]","[102, 80, 53, 85, 81, 37, 5, 64, 54, 29, 49, 96, 161, 159, 18, 117, 47, 42, 25, 149, 41, 156]","[12, 9, 5, 1, 6, 3, 11, 23, 15, 19]",47.4
3979,3979,17540572,"[138, 105, 80, 19, 18, 4, 17, 1, 47, 16, 40, 36, 95, 90, 126, 79, 87, 85, 155]","[138, 105, 80, 19, 18, 4, 17, 1, 47, 16, 40, 36, 95, 90, 126, 79, 87, 85, 155]","[17, 13, 9, 3, 1, 5, 4, 11, 16, 10, 23]",34.7
3980,3980,18025004,"[147, 104, 85, 84, 106, 97, 80, 37, 35, 19, 5, 18, 4, 16, 159, 34, 33, 13, 60, 74, 73, 121, 110, 151, 82, 99, 129, 69, 148, 39]","[147, 104, 85, 84, 106, 97, 80, 37, 35, 19, 5, 18, 4, 16, 159, 34, 33, 13, 60, 74, 73, 121, 110, 151, 82, 99, 129, 69, 148, 39]","[18, 12, 9, 13, 11, 5, 4, 3, 1, 23, 2, 6, 8, 15, 20, 16, 7, 19]",65.5
3981,3981,10816721,"[102, 65, 52, 37, 46, 45, 93, 84, 63, 78, 61, 28, 126, 125, 59, 71, 70, 163, 161, 160, 159, 155, 44, 41, 54, 9, 82, 26, 25]","[102, 65, 52, 37, 46, 45, 93, 84, 63, 78, 61, 28, 126, 125, 59, 71, 70, 163, 161, 160, 159, 155, 44, 41, 54, 9, 82, 26, 25]","[12, 6, 5, 11, 9, 8, 3, 16, 7, 23, 2]",128.2
3982,3982,11858451,"[147, 137, 80, 65, 35, 120, 109, 96, 95, 19, 18, 4, 17, 16, 3, 15, 10, 46, 163, 161, 156, 155, 108, 33, 32, 25, 79, 93, 92, 87, 83, 80, 41, 39, 16, 81]","[147, 137, 80, 65, 35, 120, 109, 96, 95, 19, 18, 4, 17, 16, 3, 15, 10, 46, 163, 161, 156, 155, 108, 33, 32, 25, 79, 93, 92, 87, 83, 41, 39, 81]","[18, 17, 9, 6, 4, 15, 11, 3, 1, 2, 5, 23, 10]",80.6
3983,3983,11344269,"[147, 94, 133, 121, 87, 86, 85, 83, 157, 156, 128, 97, 80, 39, 38, 36, 35, 19, 34, 150, 99, 21, 140, 110, 109, 79, 18]","[147, 94, 133, 121, 87, 86, 85, 83, 157, 156, 128, 97, 80, 39, 38, 36, 35, 19, 34, 150, 99, 21, 140, 110, 109, 79, 18]","[18, 11, 17, 15, 10, 9, 23, 16, 5, 4, 3, 20, 12]",78.5
3984,3984,10249501,"[147, 102, 98, 80, 67, 66, 53, 37, 162, 161, 158, 157, 149, 147, 100, 61, 75, 57, 19, 95, 90, 155, 8, 18, 16, 51, 49, 125, 55, 140, 29, 36, 148]","[147, 102, 98, 80, 67, 66, 53, 37, 162, 161, 158, 157, 149, 100, 61, 75, 57, 19, 95, 90, 155, 8, 18, 16, 51, 49, 125, 55, 140, 29, 36, 148]","[18, 12, 9, 6, 5, 23, 19, 8, 3, 11, 2, 16, 17, 4]",73.0
3985,3985,15455960,"[96, 131, 106, 102, 98, 49, 45, 38, 34, 161, 18, 16, 14, 130, 129, 159, 158, 156, 121, 79, 60, 88, 84, 99, 139, 29, 103, 154]","[96, 131, 106, 102, 98, 49, 45, 38, 34, 161, 18, 16, 14, 130, 129, 159, 158, 156, 121, 79, 60, 88, 84, 99, 139, 29, 103, 154]","[11, 16, 13, 12, 5, 4, 23, 3, 2, 15, 9, 6, 10, 17]",49.2
3986,3986,18319600,"[147, 98, 37, 47, 42, 41, 40, 163, 35, 18, 129, 135, 83, 33, 57, 162, 159, 155, 154, 115, 113, 103, 38, 17, 107, 25]","[147, 98, 37, 47, 42, 41, 40, 163, 35, 18, 129, 135, 83, 33, 57, 162, 159, 155, 154, 115, 113, 103, 38, 17, 107, 25]","[18, 12, 5, 23, 4, 3, 16, 17, 9, 15, 14]",114.4
3987,3987,10573387,"[147, 134, 116, 80, 95, 93, 87, 81, 67, 62, 61, 77, 76, 74, 73, 147, 68, 135, 41, 7, 34, 33, 32, 24, 22, 80, 70, 19, 1, 146, 157, 154, 144, 143, 69]","[147, 134, 116, 80, 95, 93, 87, 81, 67, 62, 61, 77, 76, 74, 73, 68, 135, 41, 7, 34, 33, 32, 24, 22, 70, 19, 1, 146, 157, 154, 144, 143, 69]","[18, 17, 15, 9, 11, 10, 6, 8, 5, 2, 4, 3, 7, 1, 23]",1115.9
3988,3988,15309302,"[80, 65, 52, 37, 50, 49, 48, 41, 35, 11, 79, 34, 33, 27, 25, 94, 89, 7, 18, 15, 120, 88, 132, 129, 87, 81, 155, 153, 62, 78, 76, 139, 140]","[80, 65, 52, 37, 50, 49, 48, 41, 35, 11, 79, 34, 33, 27, 25, 94, 89, 7, 18, 15, 120, 88, 132, 129, 87, 81, 155, 153, 62, 78, 76, 139, 140]","[9, 6, 5, 4, 2, 3, 11, 15, 10, 16, 23, 22, 8, 17]",153.8
3989,3989,16890654,"[147, 137, 134, 132, 124, 123, 95, 94, 87, 98, 80, 65, 53, 27, 62, 61, 20, 19, 86, 17, 15, 84, 82, 99, 81, 26, 96, 49]","[147, 137, 134, 132, 124, 123, 95, 94, 87, 98, 80, 65, 53, 27, 62, 61, 20, 19, 86, 17, 15, 84, 82, 99, 81, 26, 96, 49]","[18, 17, 16, 15, 11, 10, 12, 9, 6, 5, 3]",83.0
3990,3990,16816652,"[105, 106, 97, 80, 48, 133, 129, 126, 123, 35, 8, 19, 18, 158, 148, 149, 33, 84, 156, 36, 32, 29, 27, 26, 165, 25, 81, 150, 5]","[105, 106, 97, 80, 48, 133, 129, 126, 123, 35, 8, 19, 18, 158, 148, 149, 33, 84, 156, 36, 32, 29, 27, 26, 165, 25, 81, 150, 5]","[13, 11, 9, 5, 17, 16, 15, 4, 2, 3, 23, 19, 24, 20, 1]",65.3
3991,3991,18817171,"[147, 137, 134, 102, 133, 131, 135, 161, 159, 154, 151, 52, 45, 62, 60, 57, 18, 17, 16, 15, 34, 69, 149, 27, 148]","[147, 137, 134, 102, 133, 131, 135, 161, 159, 154, 151, 52, 45, 62, 60, 57, 18, 17, 16, 15, 34, 69, 149, 27, 148]","[18, 17, 12, 16, 23, 20, 5, 6, 3, 4, 7, 19]",66.9
3992,3992,14337589,"[147, 122, 102, 65, 53, 18, 14, 162, 161, 160, 158, 93, 79, 49, 46, 40, 39, 33, 27, 62, 86, 69, 154, 110, 55, 16]","[147, 122, 102, 65, 53, 18, 14, 162, 161, 160, 158, 93, 79, 49, 46, 40, 39, 33, 27, 62, 86, 69, 154, 110, 55, 16]","[18, 15, 12, 6, 5, 3, 2, 23, 11, 9, 4, 10, 7]",58.7
3993,3993,17903552,"[147, 161, 156, 154, 153, 97, 80, 67, 79, 57, 37, 7, 109, 34, 33, 32, 18, 3, 132, 94, 92, 87, 85, 84, 83, 27, 151, 150, 96, 50, 42, 131, 41, 38, 36, 135]","[147, 161, 156, 154, 153, 97, 80, 67, 79, 57, 37, 7, 109, 34, 33, 32, 18, 3, 132, 94, 92, 87, 85, 84, 83, 27, 151, 150, 96, 50, 42, 131, 41, 38, 36, 135]","[18, 23, 22, 11, 9, 6, 5, 2, 15, 4, 3, 1, 16, 10, 20, 17]",150.8
3994,3994,15914118,"[147, 52, 53, 51, 49, 28, 25, 24, 90, 86, 83, 47, 131, 127, 125, 111, 46, 99, 81]","[147, 52, 53, 51, 49, 28, 25, 24, 90, 86, 83, 47, 131, 127, 125, 111, 46, 99, 81]","[18, 5, 3, 11, 10, 9, 16, 15, 12]",53.8
3995,3995,11320249,"[147, 145, 137, 98, 67, 79, 75, 72, 51, 43, 41, 131, 39, 160, 152, 149, 129, 127, 95, 88, 26, 83, 124, 6, 18, 123]","[147, 145, 137, 98, 67, 79, 75, 72, 51, 43, 41, 131, 39, 160, 152, 149, 129, 127, 95, 88, 26, 83, 124, 6, 18, 123]","[18, 17, 12, 6, 9, 8, 7, 5, 16, 23, 21, 19, 11, 10, 3, 15, 1]",406.1
3996,3996,19721299,"[137, 80, 67, 35, 18, 75, 57, 34, 33, 27, 24, 133, 131, 4, 16, 13, 16, 2, 158, 139, 148, 151]","[137, 80, 67, 35, 18, 75, 57, 34, 33, 27, 24, 133, 131, 4, 16, 13, 2, 158, 139, 148, 151]","[17, 9, 6, 4, 3, 8, 5, 16, 1, 2, 23, 19, 20]",40.9
3997,3997,12616490,"[147, 106, 98, 80, 67, 35, 18, 4, 17, 100, 42, 64, 161, 152, 88, 79, 34, 81, 32, 25, 132, 119, 107, 78, 149, 13, 126, 80, 55]","[147, 106, 98, 80, 67, 35, 18, 4, 17, 100, 42, 64, 161, 152, 88, 79, 34, 81, 32, 25, 132, 119, 107, 78, 149, 13, 126, 55]","[18, 13, 12, 9, 6, 4, 3, 1, 5, 23, 21, 10, 16, 15, 14, 8, 19, 2]",481.2
3998,3998,10765005,"[147, 134, 65, 19, 9, 34, 33, 27, 61, 91, 127, 126, 125, 15, 42, 41, 14, 89, 164, 109]","[147, 134, 65, 19, 9, 34, 33, 27, 61, 91, 127, 126, 125, 15, 42, 41, 14, 89, 164, 109]","[18, 17, 6, 3, 2, 4, 11, 16, 5, 24, 15]",79.0
3999,3999,12960843,"[147, 138, 113, 97, 67, 65, 35, 9, 85, 84, 99, 47, 40, 127, 125, 19, 5, 18, 18, 17, 16, 3, 162, 160, 159, 157, 148, 34, 38, 109, 154]","[147, 138, 113, 97, 67, 65, 35, 9, 85, 84, 99, 47, 40, 127, 125, 19, 5, 18, 17, 16, 3, 162, 160, 159, 157, 148, 34, 38, 109, 154]","[18, 17, 15, 11, 6, 4, 2, 9, 12, 5, 16, 3, 1, 23, 19]",60.6
4000,4000,18735354,"[147, 97, 80, 37, 47, 44, 108, 41, 40, 88, 87, 84, 81, 149, 161, 159, 126, 123, 156, 80, 79, 26, 13, 19, 18, 4, 17, 16, 154, 146, 70, 39]","[147, 97, 80, 37, 47, 44, 108, 41, 40, 88, 87, 84, 81, 149, 161, 159, 126, 123, 156, 79, 26, 13, 19, 18, 4, 17, 16, 154, 146, 70, 39]","[18, 11, 9, 5, 15, 10, 19, 23, 16, 3, 2, 1, 17, 7]",1051.4
4001,4001,15590679,"[147, 138, 106, 65, 79, 76, 60, 53, 33, 29, 7, 18, 15, 155, 104, 25, 153, 133, 126, 100, 109, 86, 40, 57, 38]","[147, 138, 106, 65, 79, 76, 60, 53, 33, 29, 7, 18, 15, 155, 104, 25, 153, 133, 126, 100, 109, 86, 40, 57, 38]","[18, 17, 13, 6, 9, 8, 5, 4, 3, 2, 23, 12, 22, 16, 15, 10]",127.8
4002,4002,18207769,"[147, 122, 98, 80, 37, 33, 131, 49, 44, 42, 40, 39, 38, 151, 62, 61, 60, 75, 72, 109, 20, 7, 19, 18, 87, 84, 27, 24, 22, 149, 124, 3, 123]","[147, 122, 98, 80, 37, 33, 131, 49, 44, 42, 40, 39, 38, 151, 62, 61, 60, 75, 72, 109, 20, 7, 19, 18, 87, 84, 27, 24, 22, 149, 124, 3, 123]","[18, 15, 12, 9, 5, 4, 16, 20, 6, 8, 7, 3, 2, 10, 19, 1]",109.9
4003,4003,11001514,"[142, 105, 37, 34, 33, 50, 48, 47, 40, 38, 104, 96, 29, 25, 36, 9, 19, 18, 14, 161, 84, 111, 157, 154, 81]","[142, 105, 37, 34, 33, 50, 48, 47, 40, 38, 104, 96, 29, 25, 36, 9, 19, 18, 14, 161, 84, 111, 157, 154, 81]","[17, 13, 5, 4, 12, 11, 3, 2, 23, 9, 15]",41.0
4004,4004,17809858,"[147, 80, 37, 34, 33, 32, 49, 48, 148, 95, 89, 88, 156, 8, 128, 19, 1, 79, 44, 144, 80, 12, 41]","[147, 80, 37, 34, 33, 32, 49, 48, 148, 95, 89, 88, 156, 8, 128, 19, 1, 79, 44, 144, 12, 41]","[18, 9, 5, 4, 19, 11, 10, 23, 2, 16, 3, 1, 17]",53.5
4005,4005,13437955,"[147, 147, 95, 88, 87, 85, 84, 83, 133, 130, 129, 101, 80, 66, 28, 25, 16, 13, 161, 60, 128, 149, 151, 18]","[147, 95, 88, 87, 85, 84, 83, 133, 130, 129, 101, 80, 66, 28, 25, 16, 13, 161, 60, 128, 149, 151, 18]","[18, 11, 10, 9, 17, 16, 12, 6, 3, 2, 23, 19, 20]",82.0
4006,4006,17037736,"[147, 137, 95, 94, 97, 98, 80, 60, 57, 48, 86, 47, 46, 43, 35, 128, 41, 18, 4, 29, 155, 150, 143, 125, 123, 16, 28, 108, 84]","[147, 137, 95, 94, 97, 98, 80, 60, 57, 48, 86, 47, 46, 43, 35, 128, 41, 18, 4, 29, 155, 150, 143, 125, 123, 16, 28, 108, 84]","[18, 17, 11, 12, 9, 6, 5, 10, 4, 16, 3, 1, 23, 20, 15]",72.5
4007,4007,19032806,"[160, 98, 7, 48, 62, 79, 60, 156, 133, 132, 85, 19, 18, 155, 2, 14, 26, 131, 119, 110, 151, 36, 16, 72]","[160, 98, 7, 48, 62, 79, 60, 156, 133, 132, 85, 19, 18, 155, 2, 14, 26, 131, 119, 110, 151, 36, 16, 72]","[23, 12, 2, 5, 6, 9, 17, 16, 3, 1, 15, 20, 4, 7]",67.9
4008,4008,13437955,"[138, 101, 97, 80, 66, 21, 11, 5, 18, 4, 16, 15, 2, 157, 149, 48, 44, 43, 100, 94, 29, 131, 130, 129, 109, 156, 93, 87, 86, 84, 83, 81, 96, 40, 39, 36, 150]","[138, 101, 97, 80, 66, 21, 11, 5, 18, 4, 16, 15, 2, 157, 149, 48, 44, 43, 100, 94, 29, 131, 130, 129, 109, 156, 93, 87, 86, 84, 83, 81, 96, 40, 39, 36, 150]","[17, 12, 11, 9, 6, 3, 2, 1, 23, 19, 5, 16, 15, 10, 4, 20]",94.1
4009,4009,10249501,"[138, 87, 84, 82, 117, 109, 98, 97, 67, 4, 16, 30, 25, 22, 163, 160, 156, 148, 130]","[138, 87, 84, 82, 117, 109, 98, 97, 67, 4, 16, 30, 25, 22, 163, 160, 156, 148, 130]","[17, 10, 9, 15, 12, 11, 6, 1, 3, 23, 19, 16]",36.4
4010,4010,10585716,"[147, 105, 106, 97, 80, 77, 75, 147, 95, 94, 35, 33, 32, 29, 27, 19, 7, 6, 15, 133, 128, 126, 83, 81, 45, 156, 155, 154, 150, 42, 41, 149, 140]","[147, 105, 106, 97, 80, 77, 75, 95, 94, 35, 33, 32, 29, 27, 19, 7, 6, 15, 133, 128, 126, 83, 81, 45, 156, 155, 154, 150, 42, 41, 149, 140]","[18, 13, 11, 9, 8, 4, 3, 2, 1, 17, 16, 5, 23, 20, 19]",83.0
4011,4011,18631335,"[147, 102, 131, 101, 97, 65, 50, 48, 46, 39, 38, 36, 33, 21, 6, 19, 15, 10, 163, 161, 155, 154, 121, 75, 74, 108, 85, 84, 22, 59, 81]","[147, 102, 131, 101, 97, 65, 50, 48, 46, 39, 38, 36, 33, 21, 6, 19, 15, 10, 163, 161, 155, 154, 121, 75, 74, 108, 85, 84, 22, 59, 81]","[18, 12, 16, 11, 6, 5, 4, 3, 1, 2, 23, 15, 8, 9]",105.6
4012,4012,12234440,"[147, 134, 53, 35, 34, 13, 49, 48, 47, 45, 18, 75, 95, 83, 81, 5, 160, 73, 132, 131, 159, 41, 40, 4, 150, 17, 125, 135]","[147, 134, 53, 35, 34, 13, 49, 48, 47, 45, 18, 75, 95, 83, 81, 5, 160, 73, 132, 131, 159, 41, 40, 4, 150, 17, 125, 135]","[18, 17, 5, 4, 2, 3, 8, 11, 9, 1, 23, 16, 20]",55.1
4013,4013,10529592,"[52, 49, 133, 127, 126, 159, 158, 157, 156, 155, 150, 3, 15, 48, 58, 34, 26, 99, 139, 111, 38, 68]","[52, 49, 133, 127, 126, 159, 158, 157, 156, 155, 150, 3, 15, 48, 58, 34, 26, 99, 139, 111, 38, 68]","[5, 17, 16, 23, 20, 1, 3, 6, 4, 12, 15]",85.9
4014,4014,17224770,"[147, 137, 133, 132, 80, 35, 34, 8, 7, 19, 159, 32, 18, 4, 17, 16, 15, 14, 104, 111, 83, 16, 155, 126, 123, 48, 47, 79, 60, 81, 44, 41, 146]","[147, 137, 133, 132, 80, 35, 34, 8, 7, 19, 159, 32, 18, 4, 17, 16, 15, 14, 104, 111, 83, 155, 126, 123, 48, 47, 79, 60, 81, 44, 41, 146]","[18, 17, 16, 9, 4, 2, 3, 23, 1, 12, 15, 5, 6]",1082.2
4015,4015,17053746,"[98, 80, 64, 61, 75, 108, 53, 37, 149, 27, 136, 127, 4, 16, 15, 93, 92, 87, 83, 125, 140, 16, 99, 70, 163, 2, 42]","[98, 80, 64, 61, 75, 108, 53, 37, 149, 27, 136, 127, 4, 16, 15, 93, 92, 87, 83, 125, 140, 99, 70, 163, 2, 42]","[12, 9, 6, 8, 15, 5, 19, 3, 17, 16, 1, 11, 10, 7, 23]",60.5
4016,4016,14995688,"[134, 97, 80, 35, 87, 47, 161, 155, 121, 109, 131, 84, 83, 42, 130, 127, 135, 34, 32, 28, 24, 19, 9, 18, 15, 99, 154, 40, 38, 73, 96]","[134, 97, 80, 35, 87, 47, 161, 155, 121, 109, 131, 84, 83, 42, 130, 127, 135, 34, 32, 28, 24, 19, 9, 18, 15, 99, 154, 40, 38, 73, 96]","[17, 11, 9, 4, 10, 5, 23, 15, 16, 3, 2, 12, 8]",74.6
4017,4017,19063217,"[147, 53, 35, 92, 89, 86, 8, 18, 5, 162, 38, 114, 132, 34, 36, 13, 160, 156, 129, 128, 64, 112, 108, 81, 17]","[147, 53, 35, 92, 89, 86, 8, 18, 5, 162, 38, 114, 132, 34, 36, 13, 160, 156, 129, 128, 64, 112, 108, 81, 17]","[18, 5, 4, 11, 10, 2, 3, 1, 23, 15, 16, 6, 9]",70.5
4018,4018,19340693,"[147, 134, 132, 162, 161, 159, 157, 156, 151, 150, 101, 20, 19, 5, 18, 16, 64, 94, 121, 109, 85, 83, 128, 44, 81, 33, 25, 40, 39, 38]","[147, 134, 132, 162, 161, 159, 157, 156, 151, 150, 101, 20, 19, 5, 18, 16, 64, 94, 121, 109, 85, 83, 128, 44, 81, 33, 25, 40, 39, 38]","[18, 17, 16, 23, 20, 12, 3, 1, 6, 11, 15, 9, 5, 4]",82.7
4019,4019,10524985,"[147, 133, 132, 95, 94, 93, 80, 37, 8, 19, 18, 79, 47, 45, 38, 158, 156, 154, 131, 33, 32, 108, 81, 26, 62, 130, 127, 126, 148, 36]","[147, 133, 132, 95, 94, 93, 80, 37, 8, 19, 18, 79, 47, 45, 38, 158, 156, 154, 131, 33, 32, 108, 81, 26, 62, 130, 127, 126, 148, 36]","[18, 17, 16, 11, 9, 5, 2, 3, 23, 4, 15, 6, 19]",63.8
4020,4020,17681247,"[147, 100, 95, 102, 80, 65, 44, 19, 16, 3, 15, 42, 162, 159, 156, 155, 14, 131, 93, 88, 87, 81, 130, 139, 61, 77, 75, 34, 33, 16, 149, 74, 111, 154, 40, 151]","[147, 100, 95, 102, 80, 65, 44, 19, 16, 3, 15, 42, 162, 159, 156, 155, 14, 131, 93, 88, 87, 81, 130, 139, 61, 77, 75, 34, 33, 149, 74, 111, 154, 40, 151]","[18, 12, 11, 9, 6, 5, 3, 1, 23, 2, 16, 10, 17, 8, 4, 19, 15, 20]",73.7
4021,4021,18921324,"[97, 48, 41, 33, 16, 162, 154, 147, 18, 17, 81, 68, 77, 74, 59, 57, 149, 133, 129]","[97, 48, 41, 33, 16, 162, 154, 147, 18, 17, 81, 68, 77, 74, 59, 57, 149, 133, 129]","[11, 5, 4, 3, 23, 18, 9, 6, 8, 19, 17, 16]",78.2
4022,4022,11237278,"[147, 122, 80, 67, 53, 37, 51, 50, 48, 40, 39, 38, 147, 162, 160, 156, 76, 57, 55, 155, 154, 28, 25, 110, 16, 36, 22, 148, 21, 6, 84, 126, 124, 81, 4, 16, 68]","[147, 122, 80, 67, 53, 37, 51, 50, 48, 40, 39, 38, 162, 160, 156, 76, 57, 55, 155, 154, 28, 25, 110, 16, 36, 22, 148, 21, 6, 84, 126, 124, 81, 4, 68]","[18, 15, 9, 6, 5, 23, 8, 3, 4, 19, 1, 16]",133.3
4023,4023,18283864,"[147, 98, 80, 35, 34, 29, 16, 94, 93, 85, 83, 99, 161, 160, 150, 64, 74, 48, 46, 43, 6, 19, 5, 40, 39, 13, 131, 129, 125, 135, 54, 15, 38]","[147, 98, 80, 35, 34, 29, 16, 94, 93, 85, 83, 99, 161, 160, 150, 64, 74, 48, 46, 43, 6, 19, 5, 40, 39, 13, 131, 129, 125, 135, 54, 15, 38]","[18, 12, 9, 4, 3, 11, 23, 20, 6, 8, 5, 1, 2, 16, 17]",85.3
